Taxa	HD	SPAD	HT	LDG1	LDG2	CRSEV	CRCL	CRCI	NN	MINL	SINL	NPCM	NDEV	PEDA	AD1	AD2	AD3	AD4	AD5	RD	RL	RIN1L	RB1A	RCA	KA	KP	KC	KH	KD	KDH	KD_KH	KDH_KH	KDEN	SN	SNU	SNL	SMA	SSA	SMP	SSP	SMR	SR	SMD	SSMD	MAM	SECC	SSOL	SCIR	SPSA	SNU_SNL	PA	PP	PC	PD	PH	PDH	PD_PH	PDH_PH	PDEN	CHDEN	G	B	AVRGB	I	NR	NG	NB	GR	BG	BR	GBD	RBD	ExR	ExG	EGERDI	ERGBVE	GRAY	RI	L	NRBDI	NGBDI	NGRDI	MGRV	GLI	GLAI	RGBVI	VEG	VARI	VVI	HUE	HUErgb	HUE2	SAT	S	BI	BIM	HI	CI	SHP	SCI
O035-15	0.983944264303062	-0.709167121815587	1.48980390374299	0.942291730246267	0.270616817887153	-1.61669871047535	-0.179571907973619	-0.747306747676683	1.50063052906128	0.386737909227872	1.17078438171488	-0.0696572565773523	1.00294919826907	1.14674846595584	-0.867229940212931	-0.231117407566314	-0.341841336757231	0.280812227611924	0.138740500095826	1.20712477223231	1.41110085135282	-0.317156946657711	0.336812900507955	0.202114583542834	1.41128959756613	1.48735604088673	0.285545012814401	1.47260140314322	1.09109591345699	0.266185759114872	0.169165782938953	-0.457815618350381	-1.14485938966782	1.00199906233906	-1.2312727735081	-0.954346995061761	-0.862377998475356	0.784607272752324	-0.289294717511345	1.01716383016867	-0.691411810631074	0.937163514333156	-0.69141182220486	0.963601671453042	-0.029650555786666	1.04950919386315	-0.455533246342242	-0.86756444205215	1.44243976547028	-0.394401930884629	1.19977211777621	0.351156297664823	1.57940066274145	0.792183154389666	1.58214455949638	0.757155117340402	-0.627663983247833	0.235143993387929	-1.01914664899176	1.32032346702858	-0.866592804357314	-0.984154189372938	-0.809301296914756	-0.709455948139005	1.53111158207531	0.0626579570232168	-0.985121501926723	-1.6351152083022	-0.925689249310731	-1.10953086844071	0.680843918183006	0.805253592291682	-0.184098838055553	0.059947339312821	0.28503299100252	0.826945942218813	-0.778049463704608	1.28625508882433	-0.66006513207616	1.12222211136495	0.979399700151431	-1.73790332927208	-1.93907975965048	0.439580188621939	-1.55200733441877	0.826945941850589	0.654492561697444	-1.34936393873777	1.14261392933263	0.13614996644488	-0.242905584858604	0.992729638534888	1.11635938309233	1.05583181727707	-0.757246551452683	-1.06445948863657	0.241934245621806	1.12222461592098	1.22163394589269	1.63238063695819
O035-17	0.234374053325291	-0.233628893376428	-0.763644100535623	-0.31989715148013	0.270616817887153	-0.881013736147498	-0.537624106549354	-0.732610611094071	-0.135233802791009	-1.7065362275182	-1.29662691075985	1.24259902435994	-0.0390431791920175	1.01900625399278	-0.700956243720143	1.33580152192103	0.92544892041235	-0.309027024945912	-1.30605900846874	NA	-1.29108430272221	-1.86998982781256	0.156508846088645	-0.325985121880326	-1.61970178675573	-1.51242024307438	-1.27428314918908	-1.25529594386024	-1.54334388355259	-0.823179151840019	-1.17152811427653	-0.556663410407745	1.90968762698913	0.0451707927902712	0.936812366074842	0.353783592654145	0.522659763459617	0.494497292061608	0.782513434588713	0.536581722568412	0.894525351904077	-0.941485158318182	0.894525341499267	0.279020106474756	0.828290284654608	0.558629206782434	-0.344563126553013	-0.934301996877219	-0.0100545831011922	0.700427380447627	-1.19846627826627	0.629526254290697	-1.69848723174451	-1.23949601090049	-0.893759824089426	-1.70188908348789	-0.837331904926001	-1.78598291813165	2.13719695450978	-0.181134455177525	0.280600937624603	0.346368319146879	0.273213940078667	0.296143122295412	-0.493112210925388	-0.330248062345081	0.463778092758552	0.160637478031921	0.389389081442925	0.453766457717151	-0.0744857885425783	-0.34955651405263	-0.00387442594493089	-0.0803212726586948	0.124286938749584	-0.127121916087869	0.25911093444936	-0.243944529495105	0.266210419379078	-0.394330437653538	-0.300561419295584	0.188594554935434	0.247672839864137	-0.0558330386362707	0.183165388728947	-0.127121909924258	-0.364776462254096	0.0916238127956857	-0.146034322547214	0.13059435391017	-0.0209843166291746	-0.179579166082353	-0.395054574930809	-0.359655817252883	0.247401761093608	-0.262566204213875	0.0239276642784353	-0.394320908923176	-0.237281809778594	-0.160082429344287
O035-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O035-21	-0.1942021643689	0.831576738327289	-0.944307537555967	-0.31989715148013	-2.1048293685565	NA	NA	NA	-0.135233802791009	-1.11797610824507	-0.521681542812174	0.535214179586712	-1.23668348378253	-1.5986435303051	-0.361156392890828	2.092126675289	1.34132803616957	0.0639556566326218	-1.67089425861462	-1.15190949886186	-0.535860788113677	-1.65781455250114	-0.0780181664693884	0.223996888476768	-1.57347568287369	-0.960193373158343	-2.07553360145082	-0.576242116462483	-1.74857951173314	-1.10649267241256	-1.66274646641059	-1.04956751120332	1.02257914467461	-0.409531604952833	0.083105839564573	0.608900055458493	-1.72933852066579	-1.42423875432154	-1.5923119674246	-0.977621064231378	-2.05178030727806	0.0650548111595878	-2.05178030796224	-0.982735596168405	-1.81901306909819	0.199100602449869	1.33787148901249	0.627330379963728	1.66509931862017	-0.613156181184895	-0.350635176576248	-0.73484847224629	-0.180682698795373	-0.769434624624334	0.10629682628024	-0.470320383358599	-1.06841796723539	-0.426549014345651	-0.870921513749413	-1.32251067112563	-0.502289990973942	-1.03667005100882	-0.742258648621743	-0.643626302497071	1.02514646449896	0.954433939237658	-1.14335333087645	0.0949576552449869	-1.19534980327735	-1.14910410961627	1.09274828340593	0.780912171926942	-0.813533903230654	1.19508399825625	1.02888778210294	1.19946294496594	-0.611005674225612	1.04969721560301	-0.562733835269505	1.15593862082755	1.20107917452918	0.120429386537038	0.175388445683444	1.147434678796	0.634692449915587	1.19946294383474	1.02491242628671	0.499875267639574	1.12800013107171	0.122902689993163	1.02020460837993	1.16862733855948	1.14996155806766	1.17585472337189	-0.680103916821281	-1.04537027724384	-1.00112081389561	1.15594087731539	1.11719891165407	-0.0945229417660417
O035-24	-1.9121219496364	-0.785253238365854	-1.03466350772078	-0.139584454090645	0.970941461479482	-0.243658091713581	-0.867858644934823	-0.75467693092746	-1.20906177587988	-0.195660615863896	-0.797236276790592	-0.246617334358629	0.997389582992307	-0.912704290567479	1.30326763768706	-1.21413169609729	-1.62284596704081	1.49890639347187	1.70302117540097	NA	-0.986295575440631	-0.940027895538309	0.970461058185572	-0.213443418588363	0.0627015847941177	-0.336010889676032	1.21917769320143	-0.988331837984177	0.688801354111307	-0.579353977164985	1.81806557119105	-0.380878489072931	-1.48034537604218	-1.76451852361044	-0.307891902659871	0.353783592654145	1.85876481128729	-1.3345038863833	1.81800742932958	-1.54137548314428	1.30645010321222	2.46944344736899	1.3064500930888	-1.62485027135555	1.43347147852601	-0.0815950488536742	-0.917258713078834	-1.2281654016204	-1.10691656194836	-0.817624834390407	-0.114365949603826	0.523598608651773	-0.719108243581861	-0.0132807218496407	-0.42601044562462	-0.969296418610842	0.43931600906132	-0.909934883175578	-1.11257916577794	-0.165337980902911	0.457541266753641	0.770467193704703	0.576792741513781	0.55752645183009	-0.732485365260086	-0.865875192275626	0.936732326350791	-0.208818511631414	1.02970482524286	0.924244109490582	-1.51256791644782	-0.61169547485633	0.52385456617535	-1.245549178463	-0.849539864338006	-1.29888143583973	0.502800464139715	-0.605246477000961	0.502973490621383	-0.945989082999674	-1.11070227818797	-0.197172427171791	-0.166727398410573	-1.20273410727263	-0.534683593991371	-1.29888143628635	-0.839081643120182	-0.522939724933414	-0.669843100895675	0.136720024651418	-1.08850448244155	-1.17239288805732	-0.944845416093454	-1.01589898527187	0.538804788834146	0.37694722140826	1.07713921279812	-0.945978405097199	-1.01290945573404	0.208696741494434
O035-25	1.16928876552542	-0.461887243027225	0.319066500122172	0.221040940688325	-0.679515609492065	-0.243658091713581	-0.179571907973619	-0.282843142227894	1.50063052906128	-0.375280573193937	0.801152806365762	0.538015159885673	-0.851982792087687	-2.14325239759054	-0.541456529722722	-0.523689387528194	-0.809650158688632	0.680218071415093	0.588239827011118	0.180004920835536	0.865488943391554	-0.584888896127166	0.800031653735959	0.356654895149122	1.15400519375725	1.10665647479444	0.521168854306228	0.851403973594842	1.10675383303651	-0.167137108992866	0.611921961506114	-0.631693405796513	-1.34008496174752	0.560218857532605	-0.977025790059592	-0.954346995061761	-0.853387597309959	0.224643302708169	-0.590035563985102	0.521629163959264	0.124484589476186	-1.67584638445141	0.12448458919011	0.714288453283332	0.728360058623907	1.69449594396686	1.51317499020321	-0.137629588830302	0.987191161771684	0.0539103104369359	0.770100642761699	-0.132810232934186	1.14167520413888	0.498499457359431	0.908156553810606	0.277402429592255	-0.314511856504275	0.0781788430357775	-0.802062858904753	1.20857958435147	-2.50765713115697	-1.79352679041171	-2.56282279275865	-2.62263762575799	-0.973002556087693	2.569671908916	-1.06378203753714	3.62470286829616	-1.39269828877969	-0.761283579151356	0.00149356545459613	-3.51764902351092	-3.24169262932797	1.62105555809373	1.91420032291699	1.54615578178335	-2.70670243902691	1.43386830753583	-2.82930281045669	0.817382642201231	1.3578088192698	3.5069909152293	3.17334320546066	1.85266450252183	2.69047233528579	1.54615578149152	2.03939997426125	3.48734261645963	1.88475651490756	-8.54567716594273	2.81298478546164	1.289463761985	0.832890705019729	1.1160921653608	-2.75902662598335	-1.22800852442495	-2.86998531190813	0.817387133281459	0.667578081379386	-3.6178032212968
O035-26	1.27397689047869	0.641361446951625	-1.39625463351809	-0.31989715148013	-0.679515609492065	NA	NA	NA	1.50063052906128	-0.784696269962705	-0.120532822184883	1.79439547928668	-0.506412239667685	0.0436178529327579	1.50590970763651	2.35588545541401	2.18407067401698	-0.992661787323932	-2.25863751745941	0.469503796094436	-0.214634629619459	-1.16191455292337	-2.20421631042584	-0.27497108969437	-2.12089098635957	-0.873844707885063	-2.91738989150509	-0.269030756644811	-2.3879851196076	0.56524175590682	-2.26591381590559	0.728362328734251	1.92656814009179	0.560218857532605	-1.81356411151373	-1.58078519598474	-1.8308415732669	-0.617148540759943	-2.03109248384145	-0.13053543249311	-1.07036868789836	-2.10181996015262	-1.07036869977422	0.317607474945746	-0.391776957294321	1.7206701448851	2.60065715719364	1.78703769078219	1.24574545748173	-0.505639438680902	-1.92016917521645	-1.54583694260919	-1.26235527094784	-2.60962711069998	0.284423533446517	1.34698185527199	-2.87908652907607	1.27334227003982	2.03424754778387	1.98739764095938	-2.79162331750248	-2.17890663123044	-2.5307244017986	-2.58399461784242	1.7359499468071	1.80088944619894	-1.90683301652879	0.371247343622375	-1.812400970597	-1.82830010312536	0.513445496960845	-0.971575781695368	-2.29330985843568	1.06008446626174	1.46057142611805	1.57804156732636	-2.63852720599132	1.91324691210496	-2.61166629519298	1.71061957280412	1.68049585162967	0.405951524451311	0.475384386528254	1.57105129436431	1.10847054835129	1.57804156833838	2.15040666255754	0.956641867129397	1.95358933956407	0.0674449534476242	1.4679860399743	1.52996268814871	1.70276089372668	1.70087645669576	-2.56750187725479	-1.22736202552182	-1.44824204529273	1.71061708245447	1.44765871439832	-0.370306488997083
O035-3	-1.28113006995606	-1.52709287473094	-1.30583126695352	-0.31989715148013	-2.1048293685565	0.318574256132333	1.00955979864731	0.784219588563538	0.749282120192163	-1.04003880614978	-0.591992658114761	1.51506727146109	-0.558340198191552	-0.912704290567479	0.519341648083358	1.81989870809063	1.60038317959343	-0.860127767016076	-2.07444663588702	-1.16072445625272	-0.664021777095487	-1.36753052490704	-1.58779546529824	0.353935390040668	-1.73515048457698	-1.16040661794475	-2.11366971723906	-0.695675950450915	-1.88304364197343	-0.0387199471077658	-1.75050474260007	0.155764414435302	1.35272695503888	-0.578647857377989	-0.977025790059592	-2.19306570785013	-0.880980634757924	-1.19092796456868	-0.115526509843386	-0.574165930774378	-0.212411106248217	0.726213916250614	-0.212411106595919	-0.734807964916901	0.426076150573578	1.31882068993576	0.277162460385571	-1.27313187742815	1.71992188910306	1.93378887038434	-1.17137970169924	-0.844148652361194	-1.01343077702376	-1.54463704432821	-0.338182200276934	1.34250830206651	-1.62129661337334	1.62428235886052	0.551363419737648	1.77704686619773	-0.581247748165891	-1.32048310349373	-0.737973755213229	-0.639435655950438	2.15041140042204	0.685390118391479	-1.61856536208303	-1.58788576881756	-1.49630538853984	-1.65619971105502	1.22141771535069	1.94004725508601	0.101879303074618	0.905829339471458	0.549741644179809	1.2795322768334	-0.574717116121097	1.39958526862893	-0.480571288568262	1.57385904085936	1.43858894821496	-1.68561744387156	-1.8761486411865	0.972818855889219	-1.09899998049528	1.27953227533667	1.17217983234124	-0.98623179642307	1.23343095647741	0.141185251187539	0.297919830919806	1.3506807934223	1.56646442825567	1.51132187202155	-0.583726913283492	-1.04407959513152	-0.289175315276639	1.57385786194781	1.52237865650494	1.58523775007318
O035-5	-1.9121219496364	-0.499930301302358	-0.853967811322442	-0.31989715148013	0.270616817887153	NA	NA	NA	-1.20906177587988	-1.52727969264946	-2.36951091113916	0.937583422615959	-1.29454510910152	-1.10859108768966	-2.2971292621259	0.903215015900047	-0.287146121367418	0.87248661999167	0.121633268122306	-1.77469202450061	-1.89019638038284	-2.1859508873319	1.49304346125008	0.529532834622436	-1.36935507178711	-1.44348481046282	-0.679240747663372	-1.75352565297732	-0.983308599907875	-2.16453449063572	-0.0861225731016906	-1.71247687863704	0.603474548246758	-1.90544603779945	-1.2312727735081	-0.227873381108491	1.41765811395609	-1.61078308757923	1.51066599758045	-1.9017209573121	0.977387664360574	0.482601859595043	0.977387664230519	-1.80300158911265	0.504258655031593	-2.80570872731377	-0.22376466155492	-1.17965003914576	-0.721174318242101	-1.51449661269194	-1.62214270620018	-1.43273138908281	-1.08055465924152	-1.49055933053259	-1.30101213176688	0.344439604817838	-0.840516461828032	1.01758600521149	0.620442231871924	-0.707334599337406	0.640794116929928	0.835325750783917	0.693244785025364	0.655558981327155	-0.921246142719929	-0.587254926771412	0.889053241188816	0.295361402382702	0.873494111133278	0.942194149181607	-0.541256010755464	-0.519371023392443	0.394123579041542	-0.428044046339433	-0.303317062144216	-0.714397116589809	0.64728194402013	-0.926638340554832	0.615365362448849	-0.968176610800053	-0.897557677977733	0.327850159276673	0.394054891426058	-0.505335597682862	0.209500328857453	-0.714397107758594	-0.745657071752488	0.114885759636894	-0.85162546387155	0.133860835943934	-0.33258719885206	-0.878549269107592	-0.966957817325813	-0.943357989238639	0.659896825356018	0.726787929107739	0.330117407425346	-0.968165882561251	-0.961706936382237	-0.294559552901495
O035-6	-1.9121219496364	-0.385801126476959	-1.03466350772078	-0.31989715148013	0.970941461479482	1.27653919878824	1.00955979864731	1.294479855579	0.749282120192163	-1.12328658674619	-0.653069955656208	1.57812906766715	1.47528388700046	-0.880808528117922	-1.00539611827838	0.305718365840773	-1.06762157045015	1.20367359323599	0.785443672211878	-1.46323364793302	-0.859864336084963	-1.40761241795143	1.67186368724935	-1.11777349800421	-0.308806833772511	-0.404876060163541	0.0276332602564192	-0.874812511757824	0.0303114891000229	-1.95641710979367	0.662655174351051	-1.63491221522224	-0.271309204761531	-0.578647857377989	0.442665371749896	-0.021500160869343	-0.392687586273737	-0.911911764447965	-0.153011009093915	-0.56836149856154	-0.350558802055945	0.516788930269673	-0.350558802428919	-0.757655185944619	0.0436639073347443	0.544833466391016	-0.780140047674577	-0.337323463707982	0.575200846931544	0.647604797298213	-0.517260300243223	-0.393027323100406	-0.619287769200269	-0.0791879307995462	-1.18699230469011	0.232893218517306	1.29994958563532	0.814882324792238	-0.0129226604029188	-0.134837059155304	0.14125855503245	0.447298240424927	0.28274236066828	0.304477535013731	-0.296446100765367	-0.907337294344304	0.676834901097862	-0.716899502286185	0.791572296792693	0.575261829650653	-1.50920105958416	-0.435145594260625	0.448346994596116	-1.52130979822561	-0.90889698382829	-1.15764290438156	0.209886700558955	-0.0554316970529451	0.251922154206179	-0.531546077305509	-0.790085391850116	-0.736797668668738	-0.767158842860743	-1.33639318687482	-1.18608876135547	-1.15764289840151	-0.678950990024908	-1.05657440329732	-0.194714159591583	0.137688322944111	-1.36718621928776	-0.741048436578903	-0.531805574875131	-0.638711437224851	0.249972651425379	-0.24715601207598	1.35498227193039	-0.531536207142852	-0.457552324892121	0.715847019229124
O035-7	-0.1942021643689	-0.100478189413464	0.0485833741209473	0.401353638077811	1.52286855531824	1.69193694377521	1.00955979864731	1.53543797106224	-1.20906177587988	-0.472201581462568	-1.07709528985729	-0.0148572864032036	0.44110378895237	-1.24366835965255	-1.45913824670362	0.197645425497676	-0.444764737613095	0.57747409102564	0.170120807710869	NA	-1.10108633010505	-0.34646602163634	1.45315089314193	-0.480012841073996	-0.735916621569329	-0.900124303232104	-0.0152539333842068	-1.08997810709537	-0.463123043046692	-1.23582076485963	0.136431384618562	-1.04245349962298	0.254959437095182	-1.50469941643413	0.442665371749896	0.171761238576701	1.90333248833808	-1.02143123179361	1.87659828147824	-1.09496420693728	1.56110008597994	2.3364114843029	1.56110008595666	-1.32044152630556	1.77811610600602	-0.0962128470548077	-1.66234808552328	-1.28304805651506	-1.1024988759966	0.399688811127684	-0.475775033276607	-0.127003261806039	-0.736751125233472	0.0453131307141018	-1.26054529468722	0.938236316324883	1.63210450022207	1.74795611151095	-0.195209201091625	0.85418041826746	0.605019959722919	0.928243576897311	0.719587945933223	0.677567119424199	-0.93504593082786	-0.843015510460995	1.05429045893982	0.0221261765279002	1.13621772314392	1.09023130041751	-1.48497085652038	-0.692266188592613	0.563697314068935	-1.10616917075232	-0.815637353631116	-1.34632308966012	0.643675863024655	-0.90452474728663	0.622674599279137	-1.15464446513788	-1.26264325105711	0.0446314805564147	0.0945301905072361	-1.1331994363771	-0.242703468590998	-1.34632309042975	-0.912191646345742	-0.277042481387665	-0.927310203992546	0.136189510097434	-0.941563318982467	-1.40385870250828	-1.15279445832223	-1.20179562991159	0.679508691863058	0.816335083143585	0.931252698058965	-1.15463347786109	-1.31547347698681	-0.0218248890005407
O035-9	-1.9121219496364	-1.41296369990554	-0.131808625938846	-0.31989715148013	0.970941461479482	1.27653919878824	1.00955979864731	1.294479855579	-1.20906177587988	-0.825626737622924	-1.49628413163495	0.313351734572718	-0.634349669973574	-1.24366835965255	0.682119040479448	-0.967367510917633	0.202265697888366	-0.406762732300366	0.258500668985526	-2.02209789318695	-1.33151261102116	-0.505838315919932	-0.860740871436859	0.458207251846305	-0.872730646765928	-1.29602432525097	0.788250537590107	-1.29000859015957	-0.54295881663316	0.324685439637197	0.188197462788946	1.2002265237885	-0.397028798867506	-1.90544603779945	0.083105839564573	-0.021500160869343	1.03336095063027	-1.79403665861861	0.661495199503192	-2.36061604010153	0.982115715919233	0.566191213581058	0.982115715790041	-1.81115687944226	1.16724319649595	0.593141835192941	-0.227282074356797	0.0730546676926263	-1.28606814453368	0.222981030997996	-1.81063057817986	-1.44658699967855	-1.2290035034149	-1.32722992632288	-1.92729957815059	-0.387474249710566	0.00790691533009663	0.183698875961659	0.618808952574446	-0.89568911370524	0.684790646900838	0.905594046924863	0.798916645079369	0.743470347249197	-0.661586625027367	-0.831628891054168	0.870204305390421	-0.24243250431292	0.950921553632874	0.845580221914138	-0.656909562353887	-0.130996866711434	0.914393004507988	-1.03374126275873	-1.17486660047362	-1.16506685399922	0.739918618871108	-0.86267058339042	0.713357455176001	-0.849796675503906	-1.00181628303432	-0.232549953340508	-0.205366136239697	-1.09958255842704	-0.553886101988221	-1.16506685185867	-0.900397556972043	-0.538946500951661	-1.02834451165937	0.140770859223333	-1.02983168027695	-1.01839949010643	-0.848978648874382	-0.915114472727841	0.776303565300037	1.11252321577856	1.01884038420559	-0.849786150132505	-0.867779927506459	0.242249194914949
O8000-145	1.27397689047869	1.30711496676645	0.319066500122172	-0.31989715148013	-0.679515609492065	-1.61669871047535	-0.867858644934823	-0.951856662281534	1.50063052906128	1.35771844222026	1.18166397681723	-0.0887912829536833	0.635484485036615	1.08329156979248	1.21398557844176	2.58999945824263	2.15124065552223	-0.446136161256649	-3.03671254230551	1.88349916821346	1.38733612717421	1.6502963775427	-2.20825542919831	0.158662987402134	-1.38405778625549	0.643174933208283	-3.079634248717	1.44472397120008	-2.13972786918583	0.754454792469433	-2.36601832535164	-0.00260432332213761	1.78317357275959	1.29770937546428	-0.307891902659871	0.353783592654145	-1.42951355339381	0.595873590644486	-1.37184787897271	0.889282660945849	-1.35337847235907	-0.968023043166813	-1.35337847291549	1.10137317906266	-1.19248918141643	0.911986422230258	0.667894066644125	0.730798954208055	1.21892442103321	-0.817624834390407	0.126963324727958	0.130467011656838	-0.168980993198963	-1.00910727716471	1.48331410497051	1.64198487455486	-2.17215445943716	0.896425057861646	0.510213345831453	0.780214512924853	-0.630530759053274	-1.04963468229403	-0.744560553405966	-0.64587840416566	1.42841505597703	0.553835356213803	-1.16463584359727	-0.867950941702027	-1.14675931723642	-1.2260586100073	1.00856279465413	1.03606741831045	-0.377847647177088	0.749156062319225	0.67524248918886	1.08355681590481	-0.644825257102012	1.19711681817478	-0.561922208201678	1.22100724495133	1.16182804973168	-0.899222455327917	-0.952363313782614	0.87736893989801	-0.451472000376345	1.08355681510936	0.891329229768085	-0.453351639284786	1.13440202916975	0.133063703928245	0.428366690449055	1.13792098284529	1.21480952681039	1.19164374934226	-0.670127597269276	-1.0460600194925	-0.417324904112276	1.22100901848874	1.23348678235432	0.86662173597016
O8000-146	0.234374053325291	0.641361446951625	0.138758228004825	-0.31989715148013	-0.679515609492065	1.27653919878824	1.00955979864731	1.294479855579	-0.135233802791009	-0.375700633512758	-0.190635128977468	0.201060907705243	-0.746302132329201	-0.542987388248483	1.48476103591292	0.852069097479358	1.53565136736516	-2.56706983183479	-0.756642897938277	-1.14135144243179	-0.319850521145117	-0.0579952304003874	-1.54943073183857	0.262028836820421	-0.99636394717418	-0.794467019368064	-1.08082527677052	-0.370909965110185	-1.16210992604605	1.28230077311393	-1.16057214623149	2.05709241125058	0.774992524557575	-0.667192654034531	-1.81356411151373	-1.76670023484602	0.00849359684310746	-0.8027540010866	0.0680722910615751	-0.609366266925439	-0.160561539775554	0.757835551966564	-0.160561540113773	-0.814065570523164	-0.753365389016959	-3.40581803941172	-1.12703027872443	-0.163225719503081	0.0083326837610139	-0.160149746429067	-1.41487834404119	-1.45486444885001	-0.879829752140125	-1.69117890993483	-0.559226694871333	0.666189899913005	-1.64194000952481	1.04005175286525	1.27024576896803	0.954463165147109	0.662974858493823	0.975441822982023	0.676946400864132	0.641911709622134	-1.63494369050792	-0.429937983374506	1.23877214459439	1.13065423492427	1.14093570559199	1.49189230078889	-1.33008041252138	-1.56707813138079	-0.25256104548882	-0.0875269626277734	0.259399547564708	-0.649172498893737	0.615902449900573	-1.35794863455562	0.565051080312291	-1.69448207535837	-1.26950400785327	1.17387234926145	1.24409337781621	-0.21463774637461	1.15592839184126	-0.649172497066244	-0.732135186846547	1.00458943600312	-0.889359779243505	0.117864524980516	0.375039864299961	-1.41484558499847	-1.69080496995098	-1.51558942379522	0.615762092420116	0.67342604038372	-0.364925811221967	-1.69447064781609	-1.93682201308009	-1.12832225813602
O8000-147	1.08422001022813	1.13592120452835	-0.583043842606511	0.0407282432988402	-0.679515609492065	-0.243658091713581	-0.867858644934823	-0.75467693092746	-0.135233802791009	-0.141811818022999	-0.0764467368609233	0.0803914912712792	0.573761827310471	0.495919293313802	0.759509010866905	-1.68618411288692	-0.638326689250447	0.565073163985317	0.946375586110978	NA	-0.258504947033937	0.46033545788308	0.171395798118297	0.291131070754843	0.32489267810263	-0.061344464396757	1.29023473511893	-0.311659875661384	0.62237334622054	0.411036434892978	0.980867158056812	0.53499085898626	-0.196116970783825	-0.328611953222947	-1.2312727735081	-1.24785873696843	0.881295042775117	0.126499864822582	0.292303710576527	-0.0828667773725711	1.06219995168515	-0.0382227996033471	1.06219994139589	-0.140776601652909	0.824964623894655	-0.174472022694092	0.2461031641424	0.745922685877649	-1.58997805248698	0.0908361810661118	0.198711922110301	0.978014042134652	-0.618188267937099	0.445699495852336	-0.315077542805016	-0.825754136092542	1.00261976343518	-0.75382037558329	-0.000841933976561541	-0.339810028436466	0.498090398465003	0.277748747010911	0.409410335261018	0.414463719776249	-0.229463482476079	-0.0286055696970001	0.122873326104124	0.240671364672478	-0.000879148735355247	0.102064103355246	0.735491341006797	0.441743391428692	0.229531223536252	0.510050853067198	0.285735986411516	0.306863686055044	0.453849601265711	-0.325009960632261	0.434384404653812	-0.0155274564311599	0.122991533130735	0.271412629249857	0.334939313447759	0.339301045907013	0.402016784572009	0.306863683535051	-0.194109704940884	0.286869580444303	-0.260563845253011	0.134378707332901	0.362582326041354	0.244915852804415	-0.0175345102917422	0.0399460885573513	0.418342843645549	-0.0164879767875191	-0.352687483625586	-0.0155190846260838	0.160411399807962	-0.239969718664904
O8000-148	1.12847793714229	0.641361446951625	0.138758228004825	-0.31989715148013	-0.679515609492065	-0.881013736147498	-0.179571907973619	-0.50835736230632	-0.135233802791009	1.26423263986561	0.835972161624669	-1.01516437559295	0.4337751569924	1.01900625399278	-1.27726441332581	0.104811054333857	-0.271704029534357	0.341499226799613	0.0140919746116255	NA	0.937646794430254	1.0970351385634	0.113375606648386	0.142312772892493	0.856452001580974	0.939735150796564	0.0742275668509962	0.931336508089259	0.62237334622054	-0.282928180165053	0.0215194773546748	-0.748726193849833	-0.0182723852889192	0.843421957482506	0.442665371749896	0.0766417247069026	0.0547872615459662	1.23965934861042	-0.389801933650276	0.826636089913685	-0.197232939527791	-0.640463448070266	-0.197232939872718	0.926623051422649	-0.680062833355421	-0.325702340868469	0.675333796644468	1.12215106216206	-0.864136157270033	0.52186362837292	0.696270454511984	1.08118328586589	-0.0130483889666786	0.351823366757503	0.913388453188151	-0.663171855452259	-0.486773842082564	-0.721672809990887	0.173461909057443	0.824826339220462	0.448446259782554	0.106609435004453	0.326625109631816	0.342750996689577	0.0318105648627572	0.10469587181008	-0.112509753733669	0.128168341616824	-0.23373811715686	-0.151689127096007	0.906829790344645	0.752186801032331	0.247167815390749	0.674131443056316	0.363293944375627	0.49430166912468	0.396709448766461	-0.127150434843618	0.383352029077214	0.242383787837031	0.355807272089661	0.154919319432137	0.212013973012217	0.483368685885205	0.343281374828304	0.494301666071381	-0.0376049261975432	0.23402254808166	-0.0972157205065726	0.135652041663407	0.440666057424574	0.460755256601766	0.239503041965679	0.287544525610998	0.352681305382836	-0.172851128368771	-0.429412989332451	0.242391163935297	0.402667881419815	-0.127672781570768
